,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
CA,0.5423729,0.55933887,0.53431827,0.61387634,0.6039216,0.5629752,0.5422078,0.56016916,0.56458634,0.5701299,0.60629255,0.53176045,0.52929294
FJ,0.75632185,0.744352,0.5916955,0.5833333,0.57007575,0.6066667,0.5738636,0.56347656,0.5365419,0.5270655,0.59384614,0.5555556,0.54761904
PF,0.8236559,0.8071625,0.77410465,0.7591398,0.7173913,0.7334711,0.6992754,0.6493056,0.7748918,0.76666665,0.77619046,0.75757575,0.8047619
HK,0.38007644,0.36306423,0.36338976,0.40871423,0.40978348,0.40411565,0.38826466,0.4013645,0.40550655,0.4208052,0.46810812,0.46478873,0.46751538
IN,0.5147541,0.52254975,0.5278151,0.46947083,0.52088845,0.5029586,0.46293706,0.5122091,0.50874317,0.5295082,0.4988693,0.52432156,0.5783424
ID,0.5604472,0.588,0.6723356,0.65050507,0.6670732,0.618125,0.6451613,0.6762689,0.7133333,0.70666665,0.71146244,0.75783473,0.74712646
JP,0.44992176,0.44510204,0.44020408,0.4557903,0.4236025,0.4432966,0.44475526,0.41679662,0.43735865,0.4441429,0.45140666,0.4592934,0.47691408
MY,0.42259008,0.4135931,0.41319922,0.4177215,0.42923743,0.40376985,0.37219304,0.37123457,0.3870574,0.40630847,0.43689042,0.42594936,0.41882715
MH,0.7583333,0.7777778,0.8488889,0.8,0.9102564,0.9652778,0.6526316,0.6375,0.60818714,0.5882353,0.6797386,0.625731,0.61403507
NC,0.7827957,0.74921954,0.6310204,0.62857145,0.6041667,0.60561913,0.6310484,0.60874087,0.6041667,0.56439394,0.5738636,0.62903225,0.6904762
NZ,0.68960863,0.642562,0.6053719,0.63968253,0.56031746,0.5610652,0.536036,0.5230095,0.568254,0.53650796,0.56330013,0.6067227,0.6131907
PG,0.88916254,0.8739596,0.82304525,0.8300493,0.89166665,0.93333334,0.875817,0.84876543,0.84210527,0.7842105,0.80526316,0.78571427,0.80526316
WS,0.78333336,0.8315972,0.7584,0.743083,0.7867647,0.8046875,0.7647059,0.7750865,0.7368421,0.85714287,0.8366013,0.85714287,0.875
