,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
GU,0.08513488,0.088253744,0.09871334,0.095498204,0.0881634,0.08695906,0.085971594,0.099682935,0.09124842,0.08842489,0.09044017,0.08874575,0.08297137
TZ,0.15795794,0.15301444,0.12343529,0.11458418,0.12287415,0.14850084,0.1581362,0.15888295,0.15630288,0.1475258,0.15379915,0.15562779,0.15291072
KM,0.03068557,0.032332607,0.017841283,0.05175161,0.07624754,0.07715313,0.07061908,0.06853396,0.06862672,0.071610354,0.07273381,0.05285236,0.054039747
SC,0.09727304,0.098168366,0.08616402,0.07146031,0.067975774,0.08948401,0.08410371,0.08432971,0.08561076,0.08541711,0.088560134,0.076786794,0.07233195
CK,0.010385612,0.012349006,0.022491056,0.018054768,0.021256698,0.015242373,0.02654145,0.028645957,0.02503499,0.02310984,0.022593476,0.018641144,0.018981121
ME,0.019874396,0.021206724,0.028997485,0.036982566,0.057294033,0.05288888,0.025713284,0.023648655,0.02445924,0.028396714,0.04647141,0.03360346,0.028909348
FO,0.06842056,0.067974895,0.069144934,0.067950144,0.06424985,0.06250523,0.05882828,0.061072156,0.057876077,0.056031518,0.054445647,0.055599973,0.056446947
GL,0.004968872,-999.0,-999.0,-999.0,-999.0,-999.0,0.004502096,0.0046417243,0.006716157,0.0070613963,0.007366404,0.004896763,0.0045259134
ER,0.06259195,0.059439085,0.017978327,0.042099357,-999.0,-999.0,0.03567634,-999.0,0.0067024212,0.00685787,0.007852169,0.0093722595,0.019372469
SO,0.049786776,0.050577637,0.04792197,0.058673725,0.053530093,0.055775464,0.008805289,0.033749577,0.03535496,0.03335576,0.05706112,0.06403727,0.05452863
TC,0.033327226,0.031738486,0.03160384,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
FM,0.058438875,0.06221982,0.06214752,0.060393162,0.061697032,0.033283148,0.03309213,0.033804193,0.032833576,0.033064142,0.034334876,0.0325744,0.066240884
MP,0.057121757,0.06084663,0.062074523,0.060301267,0.061544314,0.05992807,0.0570734,0.058678303,0.058052953,0.055693273,0.077818066,0.07654242,0.069708526
PW,0.057121757,0.06084663,0.062074523,0.060301267,0.061544314,0.05992807,0.04572679,0.045124345,0.044972852,0.0424702,0.053840775,0.055206504,0.054361526
IQ,0.031563062,0.021807276,0.07725162,0.075754896,0.071380645,0.071568765,0.02737862,0.034229215,0.03001497,0.03026689,0.0487951,0.12871565,0.15576725
KP,0.013977441,0.014784513,0.015682764,0.01445828,0.015673665,0.017652605,0.014751269,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
MS,-999.0,0.04963553,-999.0,-999.0,0.044196494,-999.0,-999.0,0.054659143,0.06318362,0.062218376,0.084862605,0.080827534,0.07943242
PY,-999.0,0.0063219466,0.0070230598,0.010258493,0.008812691,0.007637434,0.0060345023,0.006139935,0.006470627,0.0053353566,0.006247016,0.0070822593,0.0071067964
KI,-999.0,-999.0,0.05748281,0.053097885,0.060764287,0.06886796,0.07774604,0.0769708,0.065632686,0.060312357,0.07348865,0.06692437,0.06842269
TV,-999.0,-999.0,0.025806135,0.026409166,0.027999097,0.0252222,0.041998494,0.041218445,0.040898725,0.03381172,0.032093603,0.016370414,0.016764123
FK,-999.0,-999.0,-999.0,0.009750219,0.00921166,0.00869698,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
NR,-999.0,-999.0,-999.0,-999.0,0.017816816,0.019656295,0.01603562,0.011543771,0.020344496,0.021504099,0.020794343,0.012066027,0.022138968
NU,-999.0,-999.0,-999.0,-999.0,0.012559557,0.0127371475,0.014445755,0.014204482,-999.0,-999.0,-999.0,-999.0,-999.0
BQ,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.08030662,0.08210471,0.08173072,0.075758986,0.082528025,0.039245438,0.098069735
MD,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.006940129,0.0028757188,0.0031645237,0.0035334222,0.0036543224,0.003424392,0.0034655896
CX,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.02827947,0.028334599,0.030637758,0.03153313,0.034708247
