,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
CW,0.0,0.0,0.033606667,1.7945961,1.2532468,3.2512314,0.014509707,0.0,1.8504412,0.0,0.49514377,0.5078398,3.2152605
GY,3.6328807,10.650455,0.10418067,3.5583858,1.9805195,5.7504106,2.470958,4.3416157,3.244355,2.196407,0.64114773,8.385704,12.170168
PA,2.5675495,2.23241,0.92754406,0.05377067,0.103896104,0.0,0.4525215,0.0385208,0.06982797,0.4875262,0.33263507,0.46467337,0.06982797
PR,1.0149214,7.9728923,4.778868,5.484608,7.7272725,5.5238094,5.5481496,2.1186442,3.0787787,4.335682,1.1108996,8.392053,5.8211136
SR,2.8532062,5.3949904,0.10418067,3.887731,3.581169,1.270936,16.755238,10.0121975,8.324339,7.149961,7.293849,7.674729,11.167184
CC,2.197876,2.3918676,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,0.0,0.0,1.7206614,0.15459067,0.22727273,0.0,1.0982035,0.0064201336,0.0,0.006347997,0.0,0.0,0.0
MU,0.9409867,0.41857687,0.292378,0.85697,2.735931,0.0,0.0,1.0978429,0.0,0.0,0.0,0.0,0.0
NF,0.0,0.0,0.0,0.0,0.0,0.0,6.0337715,5.4956346,11.229608,10.912208,0.0,1.2124674,2.0186632
PH,0.047049336,0.0,0.060492,0.41672269,1.1363636,0.0,0.038087983,0.0,0.0,1.0537676,0.0,0.0,0.012695994
RE,0.0,0.0,0.0,0.0033606668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LK,0.0,0.0,0.047049336,1.149348,0.0,0.0065681445,0.0,2.202106,1.8663112,0.0,0.0,0.0,0.0
CU,0.0,0.0,0.60492,0.080656,0.0,0.0065681445,0.031739987,0.044940937,1.2124674,0.87602365,0.0,0.0,0.019043991
BH,0.8502487,1.3421036,1.734104,0.0,0.0,2.9819376,0.5268838,0.0064201336,0.006347997,3.8373644,6.951057,5.9700193,0.025391988
BD,0.846888,1.3686799,8.206748,0.0,2.3181818,0.0,0.0,0.05136107,0.0,0.0,0.0,6.5828733,1.2315115
JO,5.280728,0.059796695,2.4062374,0.0,0.0,0.0,0.012695994,0.0,0.0,0.0,0.0,0.0,0.0
MV,12.669714,15.746463,29.170588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MM,0.0,0.0,0.0,0.0067213336,1.0974026,1.0706075,1.1235955,1.1235234,0.89506763,0.19043992,1.2124674,7.738209,0.34913984
YE,4.0596857,10.192014,33.351257,0.0,0.0,0.0,0.019043991,0.0,0.0,0.0,0.0,0.0,0.0
GF,0.0,0.0,0.0,0.0,0.0,0.0,0.6919317,0.0,0.0,0.0,0.0,0.81889164,0.006347997
HN,1.139266,0.2325427,0.030246,0.30582067,0.97727275,0.2955665,1.1553355,0.11556241,0.0,0.038087983,0.0,0.025391988,0.2285279
BG,0.43688667,2.9101057,2.1373842,2.5473855,0.05822511,0.0,0.0,0.0,0.019043991,0.0,0.0,0.0,0.0
CY,0.05377067,0.68766195,1.3980374,1.2300041,2.4025974,0.013136289,0.0,3.3898306,1.4219514,0.0,0.74271566,0.0,0.0
DK,1.1560694,0.053152617,0.040328,0.51754266,0.0064935065,0.0,1.1235955,1.5215718,1.1172475,1.7964833,2.4249349,3.3200026,1.2251635
DJ,9.813148,1.292273,0.0067213336,0.13442667,0.0,0.6239737,0.0031739986,0.6484335,0.59036374,1.1108996,2.501111,4.5541744,1.1299435
EE,1.6534481,2.584546,2.1844335,1.1560694,2.2662337,1.1297208,3.0026028,0.7832563,0.0,2.8629467,3.4787025,0.0,3.0089507
FI,0.99475735,0.26576307,0.5578707,0.020164,0.0,0.0,3.8751497,2.6707757,1.9179416,3.4120486,28.54102,0.0,0.0
GI,0.047049336,0.0,0.0,0.26885334,1.4415585,12.321839,30.863962,9.707242,10.451978,8.407923,0.098393954,0.076175965,1.9202691
IR,1.0485281,0.9035945,1.2636107,0.5959583,0.83116883,0.0,1.1235955,3.4155111,3.2120867,2.253539,0.36818385,10.017139,2.158319
IE,0.0,0.053152617,0.8931052,0.24868934,0.019480519,0.013136289,0.076175965,0.0,0.0,0.8061957,0.0,0.39992383,0.0
